"Early Childhood Studies, B.A. - PK-Grade 3 Subplan/Option: 120 units"
ECS 1000
ECS 1100
ECS 2010
ECS 2010A
ECS 2100
ECS 2100A
ECS 2200
ECS 2350
ECS 3100
ECS 3300
ECS 3310
ECS 3400
ECS 4010
ECS 4750
ECS 4850
BIO 2120
BIO 2120L
ECS 3200
ECS 3600
ECS 3800
ECS 4100
ECS 4100A
ECS 4200
ENG 2884
GEO 1000
GSC 2120
GSC 2120L
HST 1101
HST 2201
PHY 2120
PHY 2120L
CPU 3003
