"Theatre, B.A. - Acting Subplan/Option: 120 units"
DAN 3400
TH 1310
TH 1310L
TH 1510
TH 1510L
TH 2030
TH 2280
TH 2310
TH 2440A
DAN 2940A
TH 3110
TH 3120
TH 4250A
TH 4250S
TH 4440A
TH 4610
TH 4620
TH 1700A
TH 2520
TH 2520A
TH 2530
TH 2530L
TH 2540
TH 2540A
TH 2580
TH 3010
TH 4100
TH 3520
TH 3520A
TH 3530
TH 3530L
TH 3540
TH 3550
TH 3560
TH 3560L
TH 4010
TH 3700A
TH 4540
TH 4540L
CPU 3003
