"Business Administration, B.S. - Computer Information Systems Subplan/Option: 120 units"
ACC 2070
ACC 2080
BUS 3000
BUS 3102
BUS 4950
CIS 1010
CIS 3100
EC 2201
EC 2202
FRL 2013
FRL 3000
IBM 3012
MAT 1250
MHR 3010
MHR 3020
STA 1200
TOM 3010
TOM 3020
CIS 3050
CIS 3090
CIS 3252
CIS 3150
CIS 4290
CIS 3110
CIS 4250
CIS 4260
CIS 4270
CIS 4280
CIS 2650
CIS 2670
CIS 3470
CIS 4333
CIS 4670
CIS 4710
CIS 4810
CIS 2670
CIS 3150
CIS 3454
CIS 3650
CIS 4321
CIS 4567
CIS 4680
